,name,code,url,gasDayStart,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,coveredCapacity,status,trend,full,info
167,EU,eu,eu,2016-01-21,619.6736,4326,14.32,117.1,8659,8541.9,1056.7382,10326.7,18566.66,-,C,-0.81,58.64,[]
168,EU,eu,eu,2016-01-20,628.3153,4326,14.52,105.29,8755.8,8650.5,1056.7379,10325.95,18568.94,-,C,-0.82,59.46,[]
169,EU,eu,eu,2016-01-19,637.026,4326,14.73,63.73,8977.9,8914.2,1056.735,10325.18,18571.12,-,C,-0.84,60.28,[]
170,EU,eu,eu,2016-01-18,646.0016,4326,14.93,70.97,8957.1,8886.1,1056.7354,10324.42,18573.46,-,C,-0.84,61.13,[]
171,EU,eu,eu,2016-01-17,654.9383,4326,15.14,55.31,6168.8,6113.5,1056.7365,10265.6,18575.39,-,C,-0.58,61.98,[]
172,EU,eu,eu,2016-01-16,661.101,4326,15.28,77.62,5800.5,5722.9,1056.737,10131.92,18484.38,-,C,-0.54,62.56,[]
173,EU,eu,eu,2016-01-15,666.8229,4326,15.41,125.19,6612.4,6487.2,1056.7335,10131.28,18340.38,-,C,-0.61,63.1,[]
174,EU,eu,eu,2016-01-14,673.3167,4326,15.56,148.21,6287.4,6139.1,1056.7321,10130.53,18342.44,-,C,-0.58,63.72,[]
175,EU,eu,eu,2016-01-13,679.4528,4326,15.71,119.88,5174.7,5054.9,1056.7284,10129.78,18344.45,-,C,-0.48,64.3,[]
176,EU,eu,eu,2016-01-12,684.4986,4326,15.82,294.02,4646.9,4352.8,1056.7345,10129.29,18346.24,-,C,-0.41,64.77,[]
177,EU,eu,eu,2016-01-11,688.8635,4326,15.92,189.2,4944.2,4755.1,1056.7347,10128.58,18348.3,-,C,-0.45,65.19,[]
178,EU,eu,eu,2016-01-10,693.6128,4326,16.03,273.31,3685.4,3412.1,1056.7336,10128.31,18349.14,-,C,-0.32,65.64,[]
179,EU,eu,eu,2016-01-09,697.0117,4326,16.11,240.8,4163.9,3923.1,1056.7334,10127.76,18350.78,-,C,-0.37,65.96,[]
180,EU,eu,eu,2016-01-08,700.9214,4326,16.2,150.79,5430.3,5279.5,1056.7291,10127.07,18352.45,-,C,-0.5,66.33,[]
181,EU,eu,eu,2016-01-07,706.1936,4326,16.32,172.85,5884.2,5711.4,1056.7207,10126.22,18354.31,-,C,-0.54,66.83,[]
182,EU,eu,eu,2016-01-06,711.9094,4326,16.46,164.69,5690.8,5526.1,1056.7288,10125.5,18356.59,-,C,-0.52,67.37,[]
183,EU,eu,eu,2016-01-05,717.4433,4326,16.58,159.59,6205.9,6046.3,1056.7214,10124.4,18359.13,-,C,-0.57,67.89,[]
184,EU,eu,eu,2016-01-04,723.4694,4326,16.72,126.06,6058,5932,1056.7243,10123.77,18360.94,-,C,-0.56,68.46,[]
185,EU,eu,eu,2016-01-03,729.5001,4326,16.86,289.85,4571.8,4282,1056.6937,10123.48,18360.25,-,C,-0.41,69.04,[]
186,EU,eu,eu,2016-01-02,733.7315,4326,16.96,347.99,4097.7,3749.7,1056.5999,10122.25,18416.34,-,C,-0.35,69.44,[]
187,EU,eu,eu,2016-01-01,737.4929,4326,17.05,408.92,3444.2,3035.3,1056.5914,10122.09,18482.38,-,C,-0.29,69.8,[]
188,EU,eu,eu,2015-12-31,740.6213,4035,18.35,269.99,3518.2,3248.2,1057.0412,10121,18510.55,-,C,-0.31,70.07,[]
189,EU,eu,eu,2015-12-30,738.8477,4035,18.31,419.5,3434.9,3015.4,1051.5528,9838.89,18068.07,-,C,-0.29,70.26,[]
190,EU,eu,eu,2015-12-29,742.0111,4035,18.39,482.84,3600.4,3117.6,1051.547,9839,18085.99,-,C,-0.3,70.56,[]
191,EU,eu,eu,2015-12-28,745.103,4035,18.47,532.42,3242.3,2709.9,1051.496,9878.77,18090.23,-,C,-0.26,70.86,[]
192,EU,eu,eu,2015-12-27,747.7706,4035,18.53,836.15,2289.1,1452.9,1051.4144,9927.42,18087.52,-,C,-0.14,71.12,[]
193,EU,eu,eu,2015-12-26,749.222,4035,18.57,1061.38,1846.8,785.4,1051.4301,10030.31,18086.72,-,C,-0.07,71.26,[]
194,EU,eu,eu,2015-12-25,750.0362,4035,18.59,830.48,1903.7,1073.2,1051.4769,10031.19,18086.62,-,C,-0.1,71.33,[]
195,EU,eu,eu,2015-12-24,751.1612,4035,18.62,631.53,2114.3,1482.8,1051.5402,10032.19,18086.99,-,C,-0.14,71.43,[]
196,EU,eu,eu,2015-12-23,752.6283,4035,18.65,545.2,2629.7,2084.5,1051.5443,10032.48,18086.4,-,C,-0.2,71.57,[]
197,EU,eu,eu,2015-12-22,754.7151,4035,18.7,596.95,2716,2119.1,1051.5501,10032.79,18085.88,-,C,-0.2,71.77,[]
198,EU,eu,eu,2015-12-21,756.8229,4035,18.76,574.73,3137.5,2562.8,1051.5556,10033.08,18085.36,-,C,-0.24,71.97,[]
199,EU,eu,eu,2015-12-20,759.3966,4035,18.82,1017.83,2229.8,1211.9,1051.5584,10033.53,18084.3,-,C,-0.12,72.22,[]
200,EU,eu,eu,2015-12-19,760.5874,4035,18.85,1137.06,2483.2,1346.1,1051.5576,10033.94,18083.2,-,C,-0.13,72.33,[]
201,EU,eu,eu,2015-12-18,761.9346,4035,18.88,579.93,3243.1,2663.2,1051.5632,10034.19,18082.79,-,C,-0.25,72.46,[]
202,EU,eu,eu,2015-12-17,764.5983,4035,18.95,442.48,3312.8,2870.3,1051.5583,10034.49,18081.78,-,C,-0.27,72.71,[]
203,EU,eu,eu,2015-12-16,767.4583,4035,19.02,174.24,4048.4,3874.2,1051.5493,9987.36,18081.67,-,C,-0.37,72.98,[]
204,EU,eu,eu,2015-12-15,771.302,4035,19.12,152.32,4649.6,4497.2,1051.4975,9841.96,18062.86,-,C,-0.43,73.35,[]
205,EU,eu,eu,2015-12-14,775.6698,4035,19.22,96.37,4715.2,4618.8,1051.3352,9839.66,17920.56,-,C,-0.44,73.78,[]
206,EU,eu,eu,2015-12-13,780.2947,4035,19.34,144.36,3364.4,3220.1,1051.3353,9839.47,17910.81,-,C,-0.31,74.22,[]
207,EU,eu,eu,2015-12-12,783.5198,4035,19.42,148.62,3573.3,3424.7,1051.3366,9839.18,17870.45,-,C,-0.33,74.53,[]
208,EU,eu,eu,2015-12-11,786.9392,4035,19.5,83.25,4763.7,4680.4,1051.3347,9838.61,17844.75,-,C,-0.45,74.85,[]
209,EU,eu,eu,2015-12-10,791.5445,4035,19.62,103.55,4656.8,4553.2,1051.335,9838.04,17846.26,-,C,-0.43,75.29,[]
210,EU,eu,eu,2015-12-09,796.0446,4035,19.73,153.19,3889.3,3736.1,1051.3386,9837.81,17847,-,C,-0.36,75.72,[]
211,EU,eu,eu,2015-12-08,799.8134,4035,19.82,229.15,3230.3,3001.2,1051.4004,9838.4,17848.3,-,C,-0.29,76.07,[]
212,EU,eu,eu,2015-12-07,802.8395,4035,19.9,361.2,3181.6,2820.4,1051.4272,9838.59,17931.74,-,C,-0.27,76.36,[]
213,EU,eu,eu,2015-12-06,805.6804,4035,19.97,481.99,2633.6,2151.6,1051.4491,9838.87,18051.9,-,C,-0.2,76.63,[]
214,EU,eu,eu,2015-12-05,807.9263,4035,20.02,346.65,2882.8,2536.2,1051.5682,9941.51,18089.79,-,C,-0.24,76.83,[]
215,EU,eu,eu,2015-12-04,810.4526,4035,20.09,219.98,3626.3,3406.3,1051.5684,9923.19,18089.72,-,C,-0.32,77.07,[]
216,EU,eu,eu,2015-12-03,813.864,4035,20.17,218.22,4129.3,3911,1051.5697,9914.73,18090.24,-,C,-0.37,77.4,[]
217,EU,eu,eu,2015-12-02,817.7279,4035,20.27,219.73,3879.1,3659.4,1051.5719,9938.39,18090.36,-,C,-0.35,77.76,[]
218,EU,eu,eu,2015-12-01,821.3827,4035,20.36,157.16,3895.5,3738.3,1051.5719,9900.09,18090.85,-,C,-0.36,78.11,[]
219,EU,eu,eu,2015-11-30,825.1643,4035,20.45,114,4804.9,4690.9,1051.5723,9881.51,18099.63,-,C,-0.45,78.47,[]
220,EU,eu,eu,2015-11-29,829.8178,4035,20.57,237.39,3116.3,2878.9,1051.5677,9928.03,18100.35,-,C,-0.27,78.91,[]
221,EU,eu,eu,2015-11-28,832.7358,4035,20.64,120.19,3733,3612.8,1051.5694,9903.01,18101.25,-,C,-0.34,79.19,[]
222,EU,eu,eu,2015-11-27,836.3908,4035,20.73,145.3,4771.3,4626,1051.5697,9947.98,18102.6,-,C,-0.44,79.54,[]
223,EU,eu,eu,2015-11-26,841.0326,4035,20.84,66.49,5194.5,5128,1051.5697,9837.98,18029.8,-,C,-0.49,79.98,[]
224,EU,eu,eu,2015-11-25,846.1831,4035,20.97,96.54,5167.4,5070.9,1051.5689,9837.39,17955.08,-,C,-0.48,80.47,[]
225,EU,eu,eu,2015-11-24,851.2527,4035,21.1,91.41,5557.5,5466.1,1051.5683,9836.83,17952.4,-,C,-0.52,80.95,[]
226,EU,eu,eu,2015-11-23,856.6932,4035,21.23,87.53,5334.5,5247,1051.5681,9836.32,17802.52,-,C,-0.5,81.47,[]
227,EU,eu,eu,2015-11-22,861.9764,4035,21.36,154.91,3288.4,3133.5,1051.5667,9836.37,17802.31,-,C,-0.3,81.97,[]
228,EU,eu,eu,2015-11-21,865.0879,4035,21.44,208.52,2184,1975.5,1051.559,9836.54,17801.5,-,C,-0.19,82.27,[]
229,EU,eu,eu,2015-11-20,866.9786,4035,21.49,1513.61,2314.5,800.9,1051.5167,9836.21,17800.37,-,C,-0.08,82.45,[]
230,EU,eu,eu,2015-11-19,867.737,4035,21.51,724.49,1962.8,1238.3,1051.5108,9836.45,17865.92,-,C,-0.12,82.52,[]
231,EU,eu,eu,2015-11-18,868.9352,4035,21.53,1121.8,1933.3,811.5,1051.488,9836.78,17903.36,-,C,-0.08,82.64,[]
232,EU,eu,eu,2015-11-17,869.7641,4035,21.56,917.7,2090.4,1172.7,1051.5413,9884.99,18036.05,-,C,-0.11,82.71,[]
233,EU,eu,eu,2015-11-16,870.935,4035,21.58,755.68,1660.7,905.1,1051.5564,9849.52,18035.64,-,C,-0.09,82.82,[]
234,EU,eu,eu,2015-11-15,871.8658,4035,21.61,1183.65,857.7,-326,1051.5806,9907.57,18035.21,-,C,0.03,82.91,[]
235,EU,eu,eu,2015-11-14,871.567,4035,21.6,656.59,1628.2,971.6,1051.5761,9838.78,18034.74,-,C,-0.09,82.88,[]
236,EU,eu,eu,2015-11-13,872.5279,4035,21.62,783.1,1437.6,654.5,1051.5784,9838.68,17964.46,-,C,-0.06,82.97,[]
237,EU,eu,eu,2015-11-12,873.1667,4035,21.64,619.16,1433.4,814.2,1051.578,9838.6,17936.45,-,C,-0.08,83.03,[]
238,EU,eu,eu,2015-11-11,873.973,4035,21.66,857.1,1051.3,194.2,1051.549,9838.67,17940.65,-,C,-0.02,83.11,[]
239,EU,eu,eu,2015-11-10,874.1309,4035,21.66,1015.2,1479.3,464.1,1051.4845,10010.66,18031.49,-,C,-0.04,83.13,[]
240,EU,eu,eu,2015-11-09,874.6059,4035,21.68,1320.25,1551.6,231.4,1051.4711,10011.9,18030.16,-,C,-0.02,83.18,[]
241,EU,eu,eu,2015-11-08,874.891,4035,21.68,1900.41,1110.8,-789.6,1051.5228,10019.54,18029.98,-,C,0.08,83.2,[]
242,EU,eu,eu,2015-11-07,874.1176,4035,21.66,1856.45,1209.2,-647.2,1051.5362,10020.15,18028.92,-,C,0.06,83.13,[]
243,EU,eu,eu,2015-11-06,873.4551,4035,21.65,1083.96,1412.5,328.6,1051.5203,10040.65,18027.39,-,C,-0.03,83.07,[]
244,EU,eu,eu,2015-11-05,873.8386,4035,21.66,526.1,1947.8,1421.7,1051.538,10079.17,18026.97,-,C,-0.14,83.1,[]
245,EU,eu,eu,2015-11-04,875.2584,4035,21.69,368.79,2042,1673.2,1051.5379,10067.42,18026.47,-,C,-0.16,83.24,[]
246,EU,eu,eu,2015-11-03,876.9571,4035,21.73,228.85,2241.3,2012.4,1051.5374,10067.4,18026.51,-,C,-0.19,83.4,[]
247,EU,eu,eu,2015-11-02,878.9785,4035,21.78,260.95,2058.7,1797.8,1051.5375,10079.52,18008.6,-,C,-0.17,83.59,[]
248,EU,eu,eu,2015-11-01,880.8388,4035,21.83,1275.29,1102.3,-172.9,1051.5379,10080,18024.72,-,C,0.02,83.77,[]
249,EU,eu,eu,2015-10-31,880.1374,4035,21.81,1655.07,616.5,-1038.6,1051.5379,10081.73,18012.09,-,C,0.1,83.7,[]
0,EU,eu,eu,2015-10-30,878.5063,4035,21.77,769.61,966.7,197.1,1051.5379,10081.73,18012.08,-,C,-0.02,83.54,[]
1,EU,eu,eu,2015-10-29,878.8214,4035,21.78,557.4,966.4,409,1051.5381,10080.58,18015.13,-,C,-0.04,83.57,[]
2,EU,eu,eu,2015-10-28,877.7871,4035,21.75,525.69,920,394.3,1049.3267,10039.57,17905.63,-,C,-0.04,83.65,[]
3,EU,eu,eu,2015-10-27,878.1923,4035,21.76,596.96,964.2,367.3,1049.327,10039.61,17905.54,-,C,-0.04,83.69,[]
4,EU,eu,eu,2015-10-26,878.5518,4035,21.77,680.82,845.5,164.7,1049.3106,10039.42,17905.26,-,C,-0.02,83.73,[]
5,EU,eu,eu,2015-10-25,878.7336,4035,21.78,1150.39,489.8,-660.6,1049.3023,10039.5,17904.64,-,C,0.06,83.74,[]
6,EU,eu,eu,2015-10-24,878.0713,4035,21.76,1189.25,408.7,-780.5,1049.2955,10065.34,17939.33,-,C,0.07,83.68,[]
7,EU,eu,eu,2015-10-23,877.3141,4035,21.74,652.56,705.8,53.2,1049.3057,10039.63,17904.47,-,C,-0.01,83.61,[]
8,EU,eu,eu,2015-10-22,877.3347,4035,21.74,371.93,1138.4,766.5,1049.309,10039.37,17905.3,-,C,-0.07,83.61,[]
9,EU,eu,eu,2015-10-21,878.1093,4035,21.76,442.32,1372,929.7,1049.3319,10039.23,17906.77,-,C,-0.09,83.68,[]
10,EU,eu,eu,2015-10-20,879.0554,4035,21.79,405.8,1571.5,1165.7,1049.3531,10019.1,17888.61,-,C,-0.11,83.77,[]
11,EU,eu,eu,2015-10-19,880.1837,4035,21.81,443.8,1272.8,829,1049.3519,9651.76,17248.79,-,C,-0.08,83.88,[]
12,EU,eu,eu,2015-10-18,881.0132,4035,21.83,1142.08,713.8,-428.3,1049.3387,10011.24,17658.17,-,C,0.04,83.96,[]
13,EU,eu,eu,2015-10-17,880.6075,4035,21.82,1055.19,772.9,-282.3,1049.3312,9978.74,17658.48,-,C,0.03,83.92,[]
14,EU,eu,eu,2015-10-16,880.347,4035,21.82,534.05,1227.1,693.1,1049.3324,10038.05,17659.13,-,C,-0.07,83.9,[]
15,EU,eu,eu,2015-10-15,881.0411,4035,21.83,557.12,1516.6,959.5,1049.3326,10012.87,17660.16,-,C,-0.09,83.96,[]
16,EU,eu,eu,2015-10-14,881.9748,4035,21.86,571.97,1243.9,672,1049.333,10005.29,17660.56,-,C,-0.06,84.05,[]
17,EU,eu,eu,2015-10-13,882.641,4035,21.87,793.68,1204.9,411.2,1049.3396,9544.33,17047.41,-,C,-0.04,84.11,[]
18,EU,eu,eu,2015-10-12,883.0523,4035,21.88,1190.19,693.7,-496.5,1049.3473,9972.78,17660.54,-,C,0.05,84.15,[]
19,EU,eu,eu,2015-10-11,882.5474,4035,21.87,2147.22,243.5,-1903.8,1049.346,10038.31,17659.2,-,C,0.18,84.1,[]
20,EU,eu,eu,2015-10-10,880.6453,4035,21.83,2268.52,206,-2062.5,1049.3563,10038.92,17658.06,-,C,0.2,83.92,[]
21,EU,eu,eu,2015-10-09,878.6109,4035,21.77,1839.17,207.5,-1631.7,1049.3658,10039.41,17657.22,-,C,0.16,83.73,[]
22,EU,eu,eu,2015-10-08,877.0081,4035,21.74,1812.85,324.2,-1488.6,1049.4256,10040.48,17657.24,-,C,0.14,83.57,[]
23,EU,eu,eu,2015-10-07,875.527,4035,21.7,2044.86,212.4,-1832.5,1049.4212,10040.97,17655.76,-,C,0.17,83.43,[]
24,EU,eu,eu,2015-10-06,873.687,4035,21.65,2307.7,141.3,-2166.4,1049.425,10041.53,17654.47,-,C,0.21,83.25,[]
25,EU,eu,eu,2015-10-05,871.5258,4035,21.6,2076.36,308.7,-1767.6,1048.8627,10042.09,17653.47,-,C,0.17,83.09,[]
26,EU,eu,eu,2015-10-04,869.7445,4035,21.56,2737.51,95.6,-2641.9,1048.8331,10042.28,17651.56,-,C,0.25,82.92,[]
27,EU,eu,eu,2015-10-03,867.0996,4035,21.49,2598.66,116.9,-2481.8,1048.8238,10042.67,17650.1,-,C,0.24,82.67,[]
28,EU,eu,eu,2015-10-02,864.647,4035,21.43,1878.43,148.2,-1730.2,1048.8328,10043.2,17649.11,-,C,0.16,82.44,[]
29,EU,eu,eu,2015-10-01,862.8892,4035,21.39,1816.87,192.4,-1624.5,1048.8228,10043.51,17642.85,-,C,0.15,82.27,['/news/214']
30,EU,eu,eu,2015-09-30,861.2806,4035,21.35,2239.26,241.8,-1997.5,1048.912,10033.95,17620.04,-,C,0.19,82.11,[]
31,EU,eu,eu,2015-09-29,859.7555,4035,21.31,2168.41,192.5,-1975.9,1048.8834,10043.96,17625.88,-,C,0.19,81.97,[]
32,EU,eu,eu,2015-09-28,857.7661,4035,21.26,2268,262.4,-2005.6,1048.8676,10044.02,17617.47,-,C,0.19,81.78,[]
33,EU,eu,eu,2015-09-27,855.7637,4035,21.21,3090.65,97.7,-2993,1048.8518,10044.35,17615.82,-,C,0.29,81.59,[]
34,EU,eu,eu,2015-09-26,852.7667,4035,21.13,3003.87,85,-2918.8,1048.8328,10044.61,17614.15,-,C,0.28,81.31,[]
35,EU,eu,eu,2015-09-25,849.8477,4035,21.06,2333.54,174.7,-2158.9,1048.8689,10045.09,17589.7,-,C,0.21,81.03,[]
36,EU,eu,eu,2015-09-24,847.6867,4035,21.01,2147.87,514.6,-1633.3,1048.8681,10044.93,17614.82,-,C,0.16,80.82,[]
37,EU,eu,eu,2015-09-23,846.0615,4035,20.97,2571.23,292.2,-2279,1048.8857,10045.12,17642.37,-,C,0.22,80.66,[]
38,EU,eu,eu,2015-09-22,843.7986,4035,20.91,2716.34,178.9,-2537.4,1048.9113,10045.89,17641.46,-,C,0.24,80.45,[]
39,EU,eu,eu,2015-09-21,841.3384,4035,20.85,3107.46,117.9,-2989.5,1048.9212,10046.4,17640.41,-,C,0.29,80.21,[]
40,EU,eu,eu,2015-09-20,838.2668,4035,20.77,4111.25,27.4,-4083.9,1048.9043,10225.85,17638.17,-,C,0.39,79.92,[]
41,EU,eu,eu,2015-09-19,834.2006,4035,20.67,4091.18,55.7,-4035.5,1048.9144,10226.46,17624.44,-,C,0.38,79.53,[]
42,EU,eu,eu,2015-09-18,830.2044,4035,20.58,3255.68,87.7,-3168,1048.9279,10226.96,17635.92,-,C,0.3,79.15,[]
43,EU,eu,eu,2015-09-17,827.0357,4035,20.5,3186.56,97.6,-3089,1048.8918,10227.22,17633.31,-,C,0.29,78.85,[]
44,EU,eu,eu,2015-09-16,823.9249,4035,20.42,3154.17,111.2,-3043,1048.8889,10227.84,17631.31,-,C,0.29,78.55,[]
45,EU,eu,eu,2015-09-15,820.8157,4035,20.34,3485.51,54.9,-3430.6,1048.8833,10228.51,17629.04,-,C,0.33,78.26,[]
46,EU,eu,eu,2015-09-14,817.3831,4035,20.26,3682.42,93.8,-3588.6,1048.9026,10229.38,17627.43,-,C,0.34,77.93,[]
47,EU,eu,eu,2015-09-13,813.8795,4035,20.17,4464.38,38.2,-4426.2,1048.8801,10229.63,17625.44,-,C,0.42,77.6,[]
48,EU,eu,eu,2015-09-12,809.4185,4035,20.06,3868.23,42,-3826.2,1048.866,10230.25,17622.89,-,C,0.36,77.17,[]
49,EU,eu,eu,2015-09-11,805.578,4035,19.96,2929.36,205,-2724.4,1048.8402,10230.6,17620.51,-,C,0.26,76.81,[]
50,EU,eu,eu,2015-09-10,802.8295,4035,19.9,2809.56,228.8,-2580.8,1048.8451,10231.3,17618.73,-,C,0.25,76.54,[]
51,EU,eu,eu,2015-09-09,800.2558,4035,19.83,2650.6,396.6,-2254,1048.8711,10232.19,17612.48,-,C,0.21,76.3,[]
52,EU,eu,eu,2015-09-08,797.9673,4035,19.78,3038.71,315.8,-2722.9,1048.8558,10232.47,17615.81,-,C,0.26,76.08,[]
53,EU,eu,eu,2015-09-07,795.2797,4035,19.71,3084.55,263.6,-2821,1048.8463,10232.77,17614.4,-,C,0.27,75.82,[]
54,EU,eu,eu,2015-09-06,792.4766,4035,19.64,4074.48,139.6,-3934.8,1048.8579,10233.46,17612.96,-,C,0.38,75.56,[]
55,EU,eu,eu,2015-09-05,788.5448,4035,19.54,4042.7,55.1,-3987.6,1048.8806,10234.48,17611.14,-,C,0.38,75.18,[]
56,EU,eu,eu,2015-09-04,784.5248,4035,19.44,3139.05,119.4,-3019.6,1048.8444,10234.25,17609.8,-,C,0.29,74.8,[]
57,EU,eu,eu,2015-09-03,781.4686,4035,19.37,2903.78,303.8,-2600,1048.848,10234.26,17609.74,-,C,0.25,74.51,[]
58,EU,eu,eu,2015-09-02,778.8459,4035,19.3,3273.89,261.9,-3012,1048.8636,10234.74,17608.96,-,C,0.29,74.26,[]
59,EU,eu,eu,2015-09-01,775.8241,4035,19.23,3312.35,115.2,-3197.1,1048.8412,10235.13,17606.62,-,C,0.3,73.97,[]
60,EU,eu,eu,2015-08-31,772.619,4035,19.15,3784.01,156.3,-3627.7,1048.8355,10238.46,17604.56,-,C,0.35,73.66,[]
61,EU,eu,eu,2015-08-30,769.0488,4035,19.06,4273.66,93.4,-4180.3,1048.8548,10239.32,17602.98,-,C,0.4,73.32,[]
62,EU,eu,eu,2015-08-29,764.8617,4035,18.96,4114.3,75.3,-4039,1048.875,10240.19,17601.39,-,C,0.39,72.92,[]
63,EU,eu,eu,2015-08-28,760.8364,4035,18.86,3556.53,194.5,-3362.1,1048.9035,10241.01,17592.92,-,C,0.32,72.54,[]
64,EU,eu,eu,2015-08-27,757.4497,4035,18.77,3434.78,222.8,-3211.9,1048.8814,10240.74,17592.47,-,C,0.31,72.21,[]
65,EU,eu,eu,2015-08-26,754.2232,4035,18.69,3134.46,183.7,-2950.8,1048.9014,10240.82,17575.64,-,C,0.28,71.91,[]
66,EU,eu,eu,2015-08-25,751.2099,4035,18.62,3139.34,134.9,-3004.4,1048.9005,10241.45,17556.36,-,C,0.29,71.62,[]
67,EU,eu,eu,2015-08-24,748.1977,4035,18.54,3670.12,181,-3489.1,1048.8551,10241.66,17536.11,-,C,0.33,71.33,[]
68,EU,eu,eu,2015-08-23,744.7064,4035,18.46,4563.7,37.4,-4526.3,1048.8592,10242.53,17533.78,-,C,0.43,71,[]
69,EU,eu,eu,2015-08-22,740.1747,4035,18.34,4625.05,50.1,-4575,1048.8765,10243.5,17531.82,-,C,0.44,70.57,[]
70,EU,eu,eu,2015-08-21,735.5744,4035,18.23,4613.08,125.5,-4487.5,1048.8373,10243.58,17516.53,-,C,0.43,70.13,[]
71,EU,eu,eu,2015-08-20,731.0933,4035,18.12,4162.98,86.2,-4076.8,1048.8339,10243.58,17516.14,-,C,0.39,69.71,[]
72,EU,eu,eu,2015-08-19,727.0051,4035,18.02,3577.42,257.6,-3319.9,1048.8419,10243.54,17516.43,-,C,0.32,69.32,[]
73,EU,eu,eu,2015-08-18,723.6801,4035,17.94,3550.43,388.3,-3162.1,1048.8403,10243.29,17516.81,-,C,0.3,69,[]
74,EU,eu,eu,2015-08-17,720.5007,4035,17.86,3617.56,229.3,-3388.2,1048.824,10243.12,17521.62,-,C,0.32,68.7,[]
75,EU,eu,eu,2015-08-16,717.0855,4035,17.77,4288.34,86.7,-4201.6,1048.8314,10243.25,17413.81,-,C,0.4,68.37,[]
76,EU,eu,eu,2015-08-15,712.8629,4035,17.67,4344.62,113.3,-4231.3,1048.8457,10243.45,17413.8,-,C,0.4,67.97,[]
77,EU,eu,eu,2015-08-14,708.627,4035,17.56,4016.3,141.3,-3875,1048.8441,10243.43,17449.67,-,C,0.37,67.56,[]
78,EU,eu,eu,2015-08-13,704.762,4035,17.47,3768.85,199,-3569.8,1048.8178,10243.1,17478.86,-,C,0.34,67.2,[]
79,EU,eu,eu,2015-08-12,701.1639,4035,17.38,3839.24,167,-3672.2,1048.8117,10243.08,17448.6,-,C,0.35,66.85,[]
80,EU,eu,eu,2015-08-11,697.4704,4035,17.29,3694.77,252.8,-3442,1048.7916,10243.69,17494.37,-,C,0.33,66.5,[]
81,EU,eu,eu,2015-08-10,694.0064,4035,17.2,4445.32,53,-4392.3,1048.8055,10244.68,17475.67,-,C,0.42,66.17,[]
82,EU,eu,eu,2015-08-09,689.5926,4035,17.09,4685.99,62.9,-4623.1,1048.811,10245.56,17448.13,-,C,0.44,65.75,[]
83,EU,eu,eu,2015-08-08,684.9553,4035,16.98,4692.51,40.4,-4652.1,1048.7962,10246.24,17415.57,-,C,0.44,65.31,[]
84,EU,eu,eu,2015-08-07,680.2958,4035,16.86,3967.82,221.1,-3746.8,1048.7891,10246.74,17500.33,-,C,0.36,64.86,[]
85,EU,eu,eu,2015-08-06,676.5635,4035,16.77,4478.83,195.4,-4283.4,1048.8025,10247.54,17498.56,-,C,0.41,64.51,[]
86,EU,eu,eu,2015-08-05,672.2647,4035,16.66,4348.64,164.9,-4183.8,1048.7914,10248.28,17503.27,-,C,0.4,64.1,[]
87,EU,eu,eu,2015-08-04,668.0588,4035,16.56,4338.93,123.3,-4215.6,1048.7776,10248.93,17500.6,-,C,0.4,63.7,[]
88,EU,eu,eu,2015-08-03,663.8316,4035,16.45,4793.3,39.5,-4753.8,1048.8197,10090.42,17231.46,-,C,0.45,63.29,[]
89,EU,eu,eu,2015-08-02,659.0683,4035,16.33,5121.86,12.5,-5109.4,1048.8703,10091.38,17231.08,-,C,0.49,62.84,[]
90,EU,eu,eu,2015-08-01,653.9439,4035,16.21,4847.47,41.4,-4806.1,1048.8252,10091.38,17228.71,-,C,0.46,62.35,[]
91,EU,eu,eu,2015-07-31,649.1588,4035,16.09,4330.34,79.7,-4250.6,1048.8301,10091.92,17227.32,-,C,0.41,61.89,[]
92,EU,eu,eu,2015-07-30,644.8999,4035,15.98,3981.38,93.6,-3887.8,1048.8226,10092.31,17233.19,-,C,0.37,61.49,[]
93,EU,eu,eu,2015-07-29,641.0136,4035,15.89,4196.36,94.4,-4101.9,1048.8913,10093.51,17233.12,-,C,0.39,61.11,[]
94,EU,eu,eu,2015-07-28,636.888,4035,15.78,4319.87,83.7,-4236.1,1048.9018,10094.11,17231.88,-,C,0.4,60.72,[]
95,EU,eu,eu,2015-07-27,632.6296,4035,15.68,4623.72,64.2,-4559.6,1048.9091,10074.83,17210.05,-,C,0.43,60.31,[]
96,EU,eu,eu,2015-07-26,628.0982,4035,15.57,4918.51,24.2,-4894.3,1048.9162,10095.32,17208.69,-,C,0.47,59.88,[]
97,EU,eu,eu,2015-07-25,623.1971,4035,15.44,4925.72,25,-4900.7,1048.9244,10095.88,17207.35,-,C,0.47,59.41,[]
98,EU,eu,eu,2015-07-24,618.2958,4035,15.32,4215.43,75.6,-4139.8,1048.8969,10096.05,17205.24,-,C,0.39,58.95,[]
99,EU,eu,eu,2015-07-23,614.1467,4035,15.22,3795.49,77.4,-3718,1048.8683,10096.14,17203.28,-,C,0.35,58.55,[]
100,EU,eu,eu,2015-07-22,610.4131,4035,15.13,3613.3,99.9,-3513.4,1048.8641,10096.32,17215.32,-,C,0.33,58.2,[]
101,EU,eu,eu,2015-07-21,606.8647,4035,15.04,4010.29,120.6,-3889.7,1048.8564,10096.6,17221.36,-,C,0.37,57.86,[]
